month,serious_accidents,hpi_count,million_hours_worked,safr,safr_monthly_avg,safr_3mth_rolling,safr_12mth_rolling,hpifr,hpifr_monthly_avg,hpifr_3mth_rolling,hpifr_12mth_rolling,financial_year
2022-10-01,2.0,17.0,1.1756310000000008,1.7012140714220692,0.4210251025806611,1.1046775915598213,1.3119960141561093,14.46031960708759,12.508273047578186,14.360808690277677,15.497952917219042,2022-23
2022-11-01,2.0,25.0,1.083714,1.8455053639613404,0.4327451251546352,1.38613510048925,1.3669051674965393,23.068817049516753,12.595160747921751,14.693032065186049,16.000831078341843,2022-23
2022-12-01,3.0,16.0,0.9215490000000003,3.2553884817844727,0.4523563104504471,2.2006391913719847,1.5951862383921291,17.36207190285052,12.628280333408314,18.233867585653588,15.951862383921291,2022-23
2023-01-01,0.0,19.0,0.8113480000000003,0.0,0.44960608212720504,1.7751830124926726,1.5195582340302027,23.417818248149985,12.693878385391423,21.30219614991207,16.55518707601326,2022-23
2023-02-01,1.0,13.0,0.8581280000000001,1.1653273171368372,0.4541789977505482,1.5437905848071705,1.5210750958777663,15.149255122778884,12.709566379675177,18.525487017686046,16.17142996670046,2022-23
2023-03-01,0.0,17.0,1.0282810000000002,0.0,0.4507281665004034,0.37067830794248696,1.2730537097381844,16.532445897570796,12.738612443388451,18.16323708918186,16.07230308544458,2022-23
2023-04-01,0.0,14.0,0.7896440000000005,0.0,0.4481135722545119,0.37368467664878074,1.2875336166980231,17.72950848736898,12.76756374718593,16.44212577254635,16.33558276185617,2022-23
2023-05-01,0.0,19.0,0.9379470000000001,0.0,0.44504707547455585,0.0,1.158471925880966,20.257008125192574,12.81881494440647,18.14307776268273,16.963338914685576,2022-23
2023-06-01,0.0,8.0,1.0070359999999996,0.0,0.44180108017901604,0.0,0.8286944399740982,7.944105275283111,12.783260762556775,14.992903968256,16.573888799481963,2022-23
2023-07-01,0.0,18.0,1.07426871,0.0,0.4383901669684634,0.0,0.824206502545717,16.755584363990273,12.813928978766725,14.904355225156104,16.566550701168914,2023-24
2023-08-01,2.0,17.0,1.1519459300000006,1.7361926006370794,0.4490460893396336,0.618572521182583,0.9025789407767444,14.757637105415174,12.829888266846675,13.299309205425534,15.918210410062581,2023-24
2023-09-01,0.0,16.0,1.03566658,0.0,0.4457555499763029,0.6131431113239616,0.8420939723619131,15.448987453085529,12.849080615189937,15.635149338761023,16.75767005000207,2023-24
2023-10-01,1.0,17.0,1.08419913,0.9223397919531627,0.44938370705661684,0.916923200383259,0.7637651256416756,15.679776463203766,12.870630234918416,15.282053339720985,16.887695555854826,2023-24
2023-11-01,2.0,16.0,1.3091824199999997,1.5276709872104763,0.45920566218960823,0.8748783587356647,0.7494257044658037,12.22136789768381,12.864716202857359,14.289679859349189,15.821209316500301,2023-24
2023-12-01,2.0,19.0,0.8929208399999998,2.239840208007689,0.470199802716457,1.521466805737253,0.6677479949549735,21.278481976073046,12.91666516874032,15.823254779667431,16.109420378288736,2023-24
2024-01-01,1.0,26.0,0.9387957599999999,1.065194414597697,0.4740372955136635,1.5919009074032573,0.7433092645636441,27.695054779540126,13.01198025656346,19.42119107031974,16.51798365696987,2023-24
2024-02-01,3.0,19.0,1.0236387500000006,2.9307214092862335,0.4911932927136727,2.1013146402250773,0.8962379590389465,18.561235592146144,13.050732902239664,22.41402282906749,16.784092687456635,2023-24
2024-03-01,0.0,17.0,1.0859040500000003,0.0,0.48758120456470255,1.3121902050144978,0.8920498688606814,15.655158482924891,13.069885066803833,20.338948177724717,16.70566118048185,2023-24
2024-04-01,3.0,18.0,0.9403406300000001,3.1903332731671923,0.5046832900119027,1.967288303868059,1.121628982149419,19.141999639003153,13.108307319242487,17.705594734812532,16.824434732241283,2023-24
2024-05-01,3.0,32.0,1.0400434600000001,2.8844948460134536,0.5212228086545629,1.956763267525145,1.3509280040196243,30.767945024143508,13.231040527385058,21.850523154030785,17.72099675861037,2023-24
2024-06-01,1.0,14.0,0.9893119799999996,1.0108034878946885,0.5244381324127078,2.3571435712611493,1.4324118566318964,14.15124883052564,13.237084000391638,21.551026937244796,18.223461953816905,2023-24
2024-07-01,0.0,21.0,1.08398902,0.0,0.5206912305586188,1.284791982188826,1.431304703695455,19.37288995787061,13.280921893362237,21.520265701662836,18.447927292074752,2024-25
2024-08-01,0.0,10.0,0.9841208699999999,0.0,0.5173356012414532,0.32707295313485807,1.2894788569507192,10.161353452447361,13.260817626758769,14.718282891068613,18.13329642586949,2024-25
2024-09-01,2.0,13.0,1.0226515699999998,1.9557003173622471,0.5269040879877734,0.6470897304381427,1.4521869292965874,12.712052062854607,13.257167053322002,14.23597406963914,17.91030546132458,2024-25
2024-10-01,1.0,26.0,1.02018379,0.9802155354771909,0.5298925591805023,0.9910946085930025,1.459725783667046,25.485603922406963,13.337783440836056,16.18787860701904,18.733147557060423,2024-25
2024-11-01,2.0,16.0,0.9853950399999999,2.029642852677643,0.5393821305378955,1.651129319618481,1.499088584122625,16.237142821421145,13.35612894665265,18.162422515803293,19.238303496240352,2024-25
2024-12-01,0.0,16.0,1.0289894800000001,0.0,0.535841630083833,0.9886084917297512,1.317592017579576,15.549235741457725,13.370524483996595,19.11309750677519,18.775686250508958,2024-25
2025-01-01,1.0,12.0,1.04199386,0.9596985533100933,0.5386403821357144,0.9815538611420226,1.3064890658092831,11.51638263972112,13.358281476965718,14.396123296749666,17.474291255199162,2024-25
2025-02-01,0.0,12.0,0.9643160999999996,0.0,0.5353688401960988,0.3294567866424408,1.06668943583645,12.444052318529168,13.352728720185052,13.178271465697632,16.98497793985732,2024-25
